BBL,Borough,Block,Lot,Name of Plan,Date Adopted,Status,Expiration,Last Updated,Disposition,Source,Justification for Inclusion,Second Evaluation Needed
2022760010,2,2276,10,Bronxchester,1989,Active,2015,2008,Public and Semi-public,HPD Data Collection,,
2022760011,2,2276,11,Bronxchester,1989,Active,2015,2008,Public and Semi-public,HPD Data Collection,,
2022760012,2,2276,12,Bronxchester,1989,Active,2015,2008,Public and Semi-public,HPD Data Collection,,
2022760013,2,2276,13,Bronxchester,1989,Active,2015,2008,Public and Semi-public,HPD Data Collection,,
2022760015,2,2276,15,Bronxchester,1989,Active,2015,2008,Public and Semi-public,HPD Data Collection,,
2022760016,2,2276,16,Bronxchester,1989,Active,2015,2008,Public and Semi-public,HPD Data Collection,,
2022760017,2,2276,17,Bronxchester,1989,Active,2015,2008,Public and Semi-public,HPD Data Collection,,
2022760019,2,2276,19,Bronxchester,1989,Active,2015,2008,Public and Semi-public,HPD Data Collection,,
2022760031,2,2276,31,Bronxchester,1989,Active,2015,2008,Public and semi-public,HPD Data Collection,,
2022760033,2,2276,33,Bronxchester,1989,Active,2015,2008,Public and Semi-public,HPD Data Collection,,
2022760034,2,2276,34,Bronxchester,1989,Active,2015,2008,Public and semi-public,HPD Data Collection,,
2022760036,2,2276,36,Bronxchester,1989,Active,2015,2008,Public and Semi-public,HPD Data Collection,,
2022760039,2,2276,39,Bronxchester,1989,Active,2015,2008,Public and Semi-public,HPD Data Collection,,
2022760041,2,2276,41,Bronxchester,1989,Active,2015,2008,Public and semi-public,HPD Data Collection,,
2022760044,2,2276,44,Bronxchester,1989,Active,2015,2008,Public and semi-public,HPD Data Collection,,
2022760045,2,2276,45,Bronxchester,1989,Active,2015,2008,Public and semi-public,HPD Data Collection,,
2022760046,2,2276,46,Bronxchester,1989,Active,2015,2008,Public and semi-public,HPD Data Collection,,
2022760048,2,2276,48,Bronxchester,1989,Active,2015,2008,Public and semi-public,HPD Data Collection,,
2022760050,2,2276,50,Bronxchester,1989,Active,2015,2008,Public and semi-public,Manual,Potential Lot Mergers,
2022760052,2,2276,52,Bronxchester,1989,Active,2015,2008,Public and semi-public,HPD Data Collection,,
2022760053,2,2276,53,Bronxchester,1989,Active,2015,2008,Public and semi-public,HPD Data Collection,,
2022760053,2,2276,53,Bronxchester,1989,Active,2015,2008,Public and semi-public,Manual,Potential Lot Mergers,
2022760057,2,2276,57,Bronxchester,1989,Active,2015,2008,Public and semi-public,HPD Data Collection,,
2022760060,2,2276,60,Bronxchester,1989,Active,2015,2008,Public and semi-public,HPD Data Collection,,
2022760065,2,2276,65,Bronxchester,1989,Active,2015,2008,Public and semi-public,HPD Data Collection,,
2022760067,2,2276,67,Bronxchester,1989,Active,2015,2008,Public and semi-public,HPD Data Collection,,
2022760070,2,2276,70,Bronxchester,1989,Active,2015,2008,Public and semi-public,HPD Data Collection,,
2022760072,2,2276,72,Bronxchester,1989,Active,2015,2008,Commercial,HPD Data Collection,,
2022760073,2,2276,73,Bronxchester,1989,Active,2015,2008,Public and semi-public,HPD Data Collection,,
2022760074,2,2276,74,Bronxchester,1989,Active,2015,2008,Commercial,HPD Data Collection,,
2022760075,2,2276,75,Bronxchester,1989,Active,2015,2008,Public and semi-public,HPD Data Collection,,
2022760076,2,2276,76,Bronxchester,1989,Active,2015,2008,Commercial,HPD Data Collection,,
2022760077,2,2276,77,Bronxchester,1989,Active,2015,2008,Public and semi-public,HPD Data Collection,,
2022760078,2,2276,78,Bronxchester,1989,Active,2015,2008,Commercial,HPD Data Collection,,
2022760079,2,2276,79,Bronxchester,1989,Active,2015,2008,Public and semi-public,HPD Data Collection,,
2022760080,2,2276,80,Bronxchester,1989,Active,2015,2008,Commercial,HPD Data Collection,,
2022760081,2,2276,81,Bronxchester,1989,Active,2015,2008,Public and semi-public,HPD Data Collection,,
2022760082,2,2276,82,Bronxchester,1989,Active,2015,2008,Commercial,HPD Data Collection,,
2022760084,2,2276,84,Bronxchester,1989,Active,2015,2008,Public and semi-public,HPD Data Collection,,
2022760086,2,2276,86,Bronxchester,1989,Active,2015,2008,Public and semi-public,HPD Data Collection,,
2022760092,2,2276,92,Bronxchester,1989,Active,2015,2008,Public and semi-public,HPD Data Collection,,
2022760094,2,2276,94,Bronxchester,1989,Active,2015,2008,Public and semi-public,HPD Data Collection,,
2022760095,2,2276,95,Bronxchester,1989,Active,2015,2008,Public and semi-public,HPD Data Collection,,
2022940028,2,2294,28,Bronxchester,1989,Active,2015,2008,Commercial,HPD Data Collection,,
2022940029,2,2294,29,Bronxchester,1989,Active,2015,2008,Public and Semi-public and commercial,HPD Data Collection,,
2022940030,2,2294,30,Bronxchester,1989,Active,2015,2008,Public and Semi-public and commercial,Manual,Potential Lot Mergers,
2022940032,2,2294,32,Bronxchester,1989,Active,2015,2008,Public and Semi-public and commercial,HPD Data Collection,,
2022940034,2,2294,34,Bronxchester,1989,Active,2015,2008,Public and Semi-public and commercial,HPD Data Collection,,
2022940039,2,2294,39,Bronxchester,1989,Active,2015,2008,Public and Semi-public and commercial,HPD Data Collection,,
2022940043,2,2294,43,Bronxchester,1989,Active,2015,2008,"Commercial, public and semi-public",HPD Data Collection,,
2022940045,2,2294,45,Bronxchester,1989,Active,2015,2008,"Commercial, public and semi-public",HPD Data Collection,,
2022940047,2,2294,47,Bronxchester,1989,Active,2015,2008,"Commercial, public and semi-public",HPD Data Collection,,
2022940048,2,2294,48,Bronxchester,1989,Active,2015,2008,"Commercial, public and semi-public",HPD Data Collection,,
2022940050,2,2294,50,Bronxchester,1989,Active,2015,2008,"Commercial, public and semi-public",HPD Data Collection,,
2022940052,2,2294,52,Bronxchester,1989,Active,2015,2008,"Commercial, public and semi-public",HPD Data Collection,,
2022940055,2,2294,55,Bronxchester,1989,Active,2015,2008,"Commercial, public and semi-public",HPD Data Collection,,
2022940055,2,2294,55,Bronxchester,1989,Active,2015,2008,Utility easement,HPD Data Collection,,
2022940056,2,2294,56,Bronxchester,1989,Active,2015,2008,"Commercial, public and semi-public",HPD Data Collection,,
2022940057,2,2294,57,Bronxchester,1989,Active,2015,2008,"Commercial, public and semi-public",HPD Data Collection,,
2022940059,2,2294,59,Bronxchester,1989,Active,2015,2008,"Commercial, public and semi-public",HPD Data Collection,,
2022940060,2,2294,60,Bronxchester,1989,Active,2015,2008,Public and Semi-public and commercial,HPD Data Collection,,
2022940061,2,2294,61,Bronxchester,1989,Active,2015,2008,Public and Semi-public and commercial,HPD Data Collection,,
2022940062,2,2294,62,Bronxchester,1989,Active,2015,2008,Public and Semi-public and commercial,HPD Data Collection,,
2022940063,2,2294,63,Bronxchester,1989,Active,2015,2008,Public and Semi-public and commercial,HPD Data Collection,,
2022940064,2,2294,64,Bronxchester,1989,Active,2015,2008,Public and Semi-public and commercial,HPD Data Collection,,
2022940065,2,2294,65,Bronxchester,1989,Active,2015,2008,Public and Semi-public and commercial,HPD Data Collection,,
2022940066,2,2294,66,Bronxchester,1989,Active,2015,2008,Public and Semi-public and commercial,HPD Data Collection,,
2022940067,2,2294,67,Bronxchester,1989,Active,2015,2008,Public and Semi-public and commercial,HPD Data Collection,,
2022940069,2,2294,69,Bronxchester,1989,Active,2015,2008,Public and Semi-public and commercial,HPD Data Collection,,
2022940070,2,2294,70,Bronxchester,1989,Active,2015,2008,Public and Semi-public and commercial,HPD Data Collection,,
2022940073,2,2294,73,Bronxchester,1989,Active,2015,2008,Public and Semi-public and commercial,HPD Data Collection,,
2022940075,2,2294,75,Bronxchester,1989,Active,2015,2008,Public and Semi-public and commercial,HPD Data Collection,,
2022940078,2,2294,78,Bronxchester,1989,Active,2015,2008,Public and Semi-public and commercial,HPD Data Collection,,
2022940079,2,2294,79,Bronxchester,1989,Active,2015,2008,Public and Semi-public and commercial,HPD Data Collection,,
2022940080,2,2294,80,Bronxchester,1989,Active,2015,2008,Public and Semi-public and commercial,HPD Data Collection,,
2022940090,2,2294,90,Bronxchester,1989,Active,2015,2008,"Commercial, public and semi-public",HPD Data Collection,,
2022940092,2,2294,92,Bronxchester,1989,Active,2015,2008,"Commercial, public and semi-public",HPD Data Collection,,
2023580001,2,2358,1,Bronxchester,1989,Active,2015,2008,"Open Space, public and semi-public",HPD Data Collection,,
2023580006,2,2358,6,Bronxchester,1989,Active,2015,2008,"Open Space, public and semi-public",HPD Data Collection,,
2023580008,2,2358,8,Bronxchester,1989,Active,2015,2008,"Open Space, public and semi-public",HPD Data Collection,,
2023580011,2,2358,11,Bronxchester,1989,Active,2015,2008,"Open Space, public and semi-public",HPD Data Collection,,
2023580013,2,2358,13,Bronxchester,1989,Active,2015,2008,"Open Space, public and semi-public",HPD Data Collection,,
2023580015,2,2358,15,Bronxchester,1989,Active,2015,2008,"Open Space, public and semi-public",HPD Data Collection,,
2023580019,2,2358,19,Bronxchester,1989,Active,2015,2008,"Open Space, public and semi-public",HPD Data Collection,,
2023580021,2,2358,21,Bronxchester,1989,Active,2015,2008,"Open Space, public and semi-public",HPD Data Collection,,
2023580022,2,2358,22,Bronxchester,1989,Active,2015,2008,"Open Space, public and semi-public",HPD Data Collection,,
2023580023,2,2358,23,Bronxchester,1989,Active,2015,2008,"Open Space, public and semi-public",HPD Data Collection,,
2023580024,2,2358,24,Bronxchester,1989,Active,2015,2008,"Open Space, public and semi-public",HPD Data Collection,,
2023580025,2,2358,25,Bronxchester,1989,Active,2015,2008,"Open Space, public and semi-public",HPD Data Collection,,
2023580028,2,2358,28,Bronxchester,1989,Active,2015,2008,"Open Space, public and semi-public",HPD Data Collection,,
2023580029,2,2358,29,Bronxchester,1989,Active,2015,2008,"Open Space, public and semi-public",HPD Data Collection,,
2023580030,2,2358,30,Bronxchester,1989,Active,2015,2008,"Open Space, public and semi-public",HPD Data Collection,,
2023580031,2,2358,31,Bronxchester,1989,Active,2015,2008,"Open Space, public and semi-public",HPD Data Collection,,
2023580032,2,2358,32,Bronxchester,1989,Active,2015,2008,"Open Space, public and semi-public",HPD Data Collection,,
2023580033,2,2358,33,Bronxchester,1989,Active,2015,2008,"Open Space, public and semi-public",HPD Data Collection,,
2023580073,2,2358,73,Bronxchester,1989,Active,2015,2008,residential,HPD Data Collection,,
2023580079,2,2358,79,Bronxchester,1989,Active,2015,2008,residential,HPD Data Collection,,
2023580087,2,2358,87,Bronxchester,1989,Active,2015,2008,residential,HPD Data Collection,,
2023580088,2,2358,88,Bronxchester,1989,Active,2015,2008,residential,HPD Data Collection,,
2023580089,2,2358,89,Bronxchester,1989,Active,2015,2008,residential,HPD Data Collection,,
2023580091,2,2358,91,Bronxchester,1989,Active,2015,2008,residential,HPD Data Collection,,
2023580092,2,2358,92,Bronxchester,1989,Active,2015,2008,residential,HPD Data Collection,,
2023580094,2,2358,94,Bronxchester,1989,Active,2015,2008,residential,HPD Data Collection,,
2023580095,2,2358,95,Bronxchester,1989,Active,2015,2008,residential,HPD Data Collection,,
2023580096,2,2358,96,Bronxchester,1989,Active,2015,2008,residential,HPD Data Collection,,
2023580101,2,2358,101,Bronxchester,1989,Active,2015,2008,"Open Space, public and semi-public",HPD Data Collection,,
2023590001,2,2359,1,Bronxchester,1989,Active,2015,2008,Public and semi-public,HPD Data Collection,,
2023590003,2,2359,3,Bronxchester,1989,Active,2015,2008,"Public, semi-public, residential, and commercial",HPD Data Collection,,
2023590004,2,2359,4,Bronxchester,1989,Active,2015,2008,"Public, semi-public, residential, and commercial",HPD Data Collection,,
2023590005,2,2359,5,Bronxchester,1989,Active,2015,2008,"Public, semi-public, residential, and commercial",HPD Data Collection,,
2023590020,2,2359,20,Bronxchester,1989,Active,2015,2008,"Public, semi-public, residential, and commercial",HPD Data Collection,,
2023590040,2,2359,40,Bronxchester,1989,Active,2015,2008,"Public, semi-public, residential, and commercial",Manual,Potential Lot Mergers,
2023590060,2,2359,60,Bronxchester,1989,Active,2015,2008,"Public, semi-public, residential, and commercial",HPD Data Collection,,
2023590070,2,2359,70,Bronxchester,1989,Active,2015,2008,Public and semi-public,HPD Data Collection,,
2023590075,2,2359,75,Bronxchester,1989,Active,2015,2008,Public and semi-public,Manual,Potential Lot Mergers,
2023590100,2,2359,100,Bronxchester,1989,Active,2015,2008,Public and semi-public,Manual,Potential Lot Mergers,
2023590130,2,2359,130,Bronxchester,1989,Active,2015,2008,Public and semi-public,Manual,Potential Lot Mergers,
2023590140,2,2359,140,Bronxchester,1989,Active,2015,2008,Public and semi-public,Manual,Potential Lot Mergers,
2023590210,2,2359,210,Bronxchester,1989,Active,2015,2008,Public and semi-public,Manual,Potential Lot Mergers,
2023590255,2,2359,255,Bronxchester,1989,Active,2015,2008,Public and semi-public,Manual,Potential Lot Mergers,
2023597501,2,2359,7501,Bronxchester,1989,Active,2015,2008,Public and semi-public,Manual,Potential Lot Mergers,
2023610001,2,2361,1,Bronxchester,1989,Active,2015,2008,Residential,HPD Data Collection,,
2023610005,2,2361,5,Bronxchester,1989,Active,2015,2008,Residential,HPD Data Collection,,
2023610007,2,2361,7,Bronxchester,1989,Active,2015,2008,Residential,HPD Data Collection,,
2023610008,2,2361,8,Bronxchester,1989,Active,2015,2008,Residential,HPD Data Collection,,
2023610011,2,2361,11,Bronxchester,1989,Active,2015,2008,Residential,HPD Data Collection,,
2023610015,2,2361,15,Bronxchester,1989,Active,2015,2008,Residential,HPD Data Collection,,
2023610019,2,2361,19,Bronxchester,1989,Active,2015,2008,Residential,HPD Data Collection,,
2023610025,2,2361,25,Bronxchester,1989,Active,2015,2008,Residential,Manual,Potential Lot Mergers,
2023610026,2,2361,26,Bronxchester,1989,Active,2015,2008,Residential,HPD Data Collection,,
2023610030,2,2361,30,Bronxchester,1989,Active,2015,2008,Residential,HPD Data Collection,,
2023610034,2,2361,34,Bronxchester,1989,Active,2015,2008,Residential,HPD Data Collection,,
2023610035,2,2361,35,Bronxchester,1989,Active,2015,2008,Residential,HPD Data Collection,,
2023610036,2,2361,36,Bronxchester,1989,Active,2015,2008,Residential,HPD Data Collection,,
2023610041,2,2361,41,Bronxchester,1989,Active,2015,2008,Residential,HPD Data Collection,,
2023610043,2,2361,43,Bronxchester,1989,Active,2015,2008,Residential,HPD Data Collection,,
2023610045,2,2361,45,Bronxchester,1989,Active,2015,2008,Residential,HPD Data Collection,,
2023610055,2,2361,55,Bronxchester,1989,Active,2015,2008,Residential,HPD Data Collection,,
2023610059,2,2361,59,Bronxchester,1989,Active,2015,2008,Residential,HPD Data Collection,,
2023610061,2,2361,61,Bronxchester,1989,Active,2015,2008,Residential,HPD Data Collection,,
2023630001,2,2363,1,Bronxchester,1989,Active,2015,2008,Public and semi-public,HPD Data Collection,,
2023630003,2,2363,3,Bronxchester,1989,Active,2015,2008,Public and semi-public,HPD Data Collection,,
2023630004,2,2363,4,Bronxchester,1989,Active,2015,2008,Commercial,Manual,Potential Lot Mergers,
2023630007,2,2363,7,Bronxchester,1989,Active,2015,2008,Commercial,Manual,Potential Lot Mergers,
2023630012,2,2363,12,Bronxchester,1989,Active,2015,2008,Commercial,Manual,Potential Lot Mergers,
2023630016,2,2363,16,Bronxchester,1989,Active,2015,2008,Commercial,Manual,Potential Lot Mergers,
2023630024,2,2363,24,Bronxchester,1989,Active,2015,2008,Commercial,HPD Data Collection,,
2023630025,2,2363,25,Bronxchester,1989,Active,2015,2008,Commercial,HPD Data Collection,,
2023630027,2,2363,27,Bronxchester,1989,Active,2015,2008,Commercial,HPD Data Collection,,
2023630028,2,2363,28,Bronxchester,1989,Active,2015,2008,Commercial,HPD Data Collection,,
2023630029,2,2363,29,Bronxchester,1989,Active,2015,2008,Commercial,HPD Data Collection,,
2023630031,2,2363,31,Bronxchester,1989,Active,2015,2008,Commercial,HPD Data Collection,,
2023630032,2,2363,32,Bronxchester,1989,Active,2015,2008,Commercial,HPD Data Collection,,
2023630034,2,2363,34,Bronxchester,1989,Active,2015,2008,Commercial,HPD Data Collection,,
2023630035,2,2363,35,Bronxchester,1989,Active,2015,2008,Commercial,HPD Data Collection,,
2023630037,2,2363,37,Bronxchester,1989,Active,2015,2008,Commercial,HPD Data Collection,,
2023630040,2,2363,40,Bronxchester,1989,Active,2015,2008,Commercial,HPD Data Collection,,
2023630042,2,2363,42,Bronxchester,1989,Active,2015,2008,Commercial,HPD Data Collection,,
2023630043,2,2363,43,Bronxchester,1989,Active,2015,2008,Commercial,HPD Data Collection,,
2023630047,2,2363,47,Bronxchester,1989,Active,2015,2008,Commercial,HPD Data Collection,,
2023630057,2,2363,57,Bronxchester,1989,Active,2015,2008,Commercial,HPD Data Collection,,
2023630060,2,2363,60,Bronxchester,1989,Active,2015,2008,Commercial,HPD Data Collection,,
2025990061,2,2599,61,Bruckner Boulevard-East 149th Street,1969,Expired,2009,1996,Industrial/manufacturing (all uses shall conform to the performance standards governing M1 Light Manufacturing Districts,Manual,Potential Lot Mergers,
2025990062,2,2599,62,Bruckner Boulevard-East 149th Street,1969,Expired,2009,1996,Industrial/manufacturing (all uses shall conform to the performance standards governing M1 Light Manufacturing Districts,Manual,Potential Lot Mergers,
2025990069,2,2599,69,Bruckner Boulevard-East 149th Street,1969,Expired,2009,1996,Industrial/manufacturing (all uses shall conform to the performance standards governing M1 Light Manufacturing Districts,Manual,Potential Lot Mergers,
2025990087,2,2599,87,Bruckner Boulevard-East 149th Street,1969,Expired,2009,1996,Industrial/manufacturing (all uses shall conform to the performance standards governing M1 Light Manufacturing Districts,HPD Data Collection,,
2024020009,2,2402,9,East 155th Street,1990,Active,2030,1989,Public and semi public (NYPD),HPD Data Collection,,
2024020011,2,2402,11,East 155th Street,1990,Active,2030,1989,Public and semi public (NYPD),HPD Data Collection,,
2024020012,2,2402,12,East 155th Street,1990,Active,2030,1989,Public and semi public (NYPD),HPD Data Collection,,
2024020017,2,2402,17,East 155th Street,1990,Active,2030,1989,Public and semi public (NYPD "A NYC Housing Authority Police Service Area facility as permitted in a R6 General Residence District"),HPD Data Collection,,
2024020018,2,2402,18,East 155th Street,1990,Active,2030,1989,Public and semi public (NYPD),HPD Data Collection,,
2024020019,2,2402,19,East 155th Street,1990,Active,2030,1989,Public and semi public (NYPD),HPD Data Collection,,
2024020020,2,2402,20,East 155th Street,1990,Active,2030,1989,Public and semi public (NYPD),HPD Data Collection,,
2024020021,2,2402,21,East 155th Street,1990,Active,2030,1989,Public and semi public (NYPD),HPD Data Collection,,
2024020022,2,2402,22,East 155th Street,1990,Active,2030,1989,Public and semi public (NYPD),HPD Data Collection,,
2024020025,2,2402,25,East 155th Street,1990,Active,2030,1989,Public and semi public (NYPD),HPD Data Collection,,
2024020026,2,2402,26,East 155th Street,1990,Active,2030,1989,Public and semi public (NYPD),HPD Data Collection,,
2024020027,2,2402,27,East 155th Street,1990,Active,2030,1989,Public and semi public (NYPD),HPD Data Collection,,
2024020031,2,2402,31,East 155th Street,1990,Active,2030,1989,Public and semi public (NYPD),HPD Data Collection,,
2024020032,2,2402,32,East 155th Street,1990,Active,2030,1989,Public and semi public (NYPD),HPD Data Collection,,
2024020033,2,2402,33,East 155th Street,1990,Active,2030,1989,Public and semi public (NYPD),HPD Data Collection,,
2024020034,2,2402,34,East 155th Street,1990,Active,2030,1989,Public and semi public (NYPD),HPD Data Collection,,
2024020035,2,2402,35,East 155th Street,1990,Active,2030,1989,Public and semi public (NYPD),HPD Data Collection,,
2024020036,2,2402,36,East 155th Street,1990,Active,2030,1989,Public and semi public (NYPD),HPD Data Collection,,
2024020040,2,2402,40,East 155th Street,1990,Active,2030,1989,Public and semi public (NYPD),HPD Data Collection,,
2030330053,2,3033,53,Fordham Road Plaza,1973,Active,2024,1984,"Commercial - retail establishments, department store, government professional and business offices, public parking garage.",HPD Data Collection,,
2030420004,2,3042,4,Fordham Road Plaza,1973,Active,2024,1984,Public and Semi-Public - Post office facility,HPD Data Collection,,
2030420005,2,3042,5,Fordham Road Plaza,1973,Active,2024,1984,,Manual,Potential Lot Mergers,
2030420009,2,3042,9,Fordham Road Plaza,1973,Active,2024,1984,Public and Semi-Public - Post office facility,HPD Data Collection,,
2030420013,2,3042,13,Fordham Road Plaza,1973,Active,2024,1984,,Manual,Potential Lot Mergers,
2030420022,2,3042,22,Fordham Road Plaza,1973,Active,2024,1984,,Manual,Potential Lot Mergers,
2030420027,2,3042,27,Fordham Road Plaza,1973,Active,2024,1984,Public and Semi-Public - Post office facility,HPD Data Collection,,
2030420028,2,3042,28,Fordham Road Plaza,1973,Active,2024,1984,,Manual,Potential Lot Mergers,
2030420035,2,3042,35,Fordham Road Plaza,1973,Active,2024,1984,Public and Semi-Public - Post office facility,HPD Data Collection,,
2030420036,2,3042,36,Fordham Road Plaza,1973,Active,2024,1984,Public and Semi-Public - Post office facility,HPD Data Collection,,
2030420038,2,3042,38,Fordham Road Plaza,1973,Active,2024,1984,Public and Semi-Public - Post office facility,HPD Data Collection,,
2030420039,2,3042,39,Fordham Road Plaza,1973,Active,2024,1984,Public and Semi-Public - Post office facility,HPD Data Collection,,
2030420040,2,3042,40,Fordham Road Plaza,1973,Active,2024,1984,Public and Semi-Public - Post office facility,HPD Data Collection,,
2030420041,2,3042,41,Fordham Road Plaza,1973,Active,2024,1984,Public and Semi-Public - Post office facility,HPD Data Collection,,
2030420042,2,3042,42,Fordham Road Plaza,1973,Active,2024,1984,Public and Semi-Public - Post office facility,HPD Data Collection,,
2030420043,2,3042,43,Fordham Road Plaza,1973,Active,2024,1984,Public and Semi-Public - Post office facility,HPD Data Collection,,
2030580001,2,3058,1,Fordham Road Plaza,1973,Active,2024,1984,,Manual,Atlas of Urban Renewal,
2030580003,2,3058,3,Fordham Road Plaza,1973,Active,2024,1984,,Manual,Atlas of Urban Renewal,
2030580017,2,3058,17,Fordham Road Plaza,1973,Active,2024,1984,,Manual,Atlas of Urban Renewal,
2030580018,2,3058,18,Fordham Road Plaza,1973,Active,2024,1984,,Manual,Atlas of Urban Renewal,
2030580019,2,3058,19,Fordham Road Plaza,1973,Active,2024,1984,,Manual,Atlas of Urban Renewal,
2030580040,2,3058,40,Fordham Road Plaza,1973,Active,2024,1984,,Manual,Atlas of Urban Renewal,
2030580041,2,3058,41,Fordham Road Plaza,1973,Active,2024,1984,,Manual,Atlas of Urban Renewal,
2030580042,2,3058,42,Fordham Road Plaza,1973,Active,2024,1984,,Manual,Atlas of Urban Renewal,
2027240003,2,2724,3,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240005,2,2724,5,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240007,2,2724,7,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240008,2,2724,8,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240009,2,2724,9,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240010,2,2724,10,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240011,2,2724,11,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240011,2,2724,11,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240012,2,2724,12,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240013,2,2724,13,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240014,2,2724,14,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240015,2,2724,15,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240016,2,2724,16,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240018,2,2724,18,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240019,2,2724,19,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240020,2,2724,20,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240021,2,2724,21,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240022,2,2724,22,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240023,2,2724,23,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240024,2,2724,24,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240025,2,2724,25,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240026,2,2724,26,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240027,2,2724,27,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240028,2,2724,28,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240030,2,2724,30,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240031,2,2724,31,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240033,2,2724,33,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240042,2,2724,42,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240043,2,2724,43,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240044,2,2724,44,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240045,2,2724,45,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240046,2,2724,46,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240047,2,2724,47,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240048,2,2724,48,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240050,2,2724,50,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240052,2,2724,52,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240056,2,2724,56,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240057,2,2724,57,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240058,2,2724,58,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240059,2,2724,59,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240061,2,2724,61,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240063,2,2724,63,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240065,2,2724,65,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240066,2,2724,66,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240067,2,2724,67,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240068,2,2724,68,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240069,2,2724,69,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240103,2,2724,103,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240120,2,2724,120,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240129,2,2724,129,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
2027240212,2,2724,212,Hunts Point North,1994,Active,2034,1993,Residential,Manual,Lot split,
2027240213,2,2724,213,Hunts Point North,1994,Active,2034,1993,Residential,Manual,Lot split,
2027240214,2,2724,214,Hunts Point North,1994,Active,2034,1993,Residential,Manual,Lot split,
2027240215,2,2724,215,Hunts Point North,1994,Active,2034,1993,Residential,Manual,Lot split,
2027240216,2,2724,216,Hunts Point North,1994,Active,2034,1993,Residential,Manual,Lot split,
2027240017,2,2724,17,Hunts Point North,1994,Active,2034,1993,Residential,Manual,Lot split,
2027240217,2,2724,217,Hunts Point North,1994,Active,2034,1993,Residential,Manual,Lot split,
2027240218,2,2724,218,Hunts Point North,1994,Active,2034,1993,Residential,Manual,Lot split,
2027480014,2,2748,14,Hunts Point North,1994,Active,2034,1993,Residential,HPD Data Collection,,
